id_cotizante,cedula,nombre,edad,genero,ciudad,semanasCotizadas,declaraRenta,fondoPensiones,entidadPublica,estadoSolicitud
8236,452534,ivonne pizarro,33,M,Cali,27,false,Colpensiones,Policia,Aprobado
8237,354225,xavier juarez,55,M,Chia,31,false,Colpensiones,Minsalud,Aprobado
8238,624313,olga morales,47,F,Arauca,21,false,Colpensiones,Mininterior,Aprobado
8239,313029,emilio ruiz,49,M,Inirida,40,true,Porvenir,Armada,Rechazado
8240,163199,hugo rojas,39,M,Apartado,32,true,Fondo extranjero,Inpec,Rechazado
8242,781149,lucas martinez,57,F,Pereira,32,true,Proteccion,Mininterior,Rechazado
8243,613721,pablo sanchez,20,F,Bogota,25,true,Colpensiones,Inpec,Aprobado
8245,125530,kira moreno,45,M,Soacha,51,false,Colpensiones,Armada,Aprobado
8248,904119,emilio rodriguez,43,F,Soacha,42,true,Fondo extranjero,Armada,Rechazado
8249,114096,carmen quiroz,33,M,Medellin,36,false,Colpensiones,Inpec,Aprobado
8251,982439,pedro medina,48,M,Bogota,37,true,Colpensiones,Minsalud,Rechazado
8253,379910,carmen maron,24,F,Medellin,56,true,Colpensiones,Mininterior,Aprobado
8254,877417,marta guzman,46,F,Armenia,55,false,Colpensiones,Mininterior,Aprobado
8255,188431,hector montoya,49,M,Manizales,34,false,Colpensiones,Inpec,Aprobado
8257,247237,isidro hernandez,50,M,Tunja,44,true,Fondo extranjero,Mininterior,Rechazado
8258,317922,urbano gomez,60,F,Cartagena,39,false,Colpensiones,Inpec,Aprobado
8259,639092,hugo murillo,49,M,Pitalito,32,false,Colpensiones,Inpec,Aprobado
8260,341094,lidia pizarro,44,M,Girardot,49,true,Porvenir,Inpec,Rechazado
8261,412110,hugo garcia,54,F,Florencia,32,false,Colpensiones,Policia,Aprobado
8262,205481,elias bautista,36,F,Florencia,41,false,Colpensiones,Minsalud,Aprobado
8263,472719,manuel gil,60,M,Cartagena,52,true,Porvenir,Inpec,Rechazado
8264,580779,andres romero,43,M,Pereira,35,false,Colpensiones,Mininterior,Aprobado
8265,660702,lidia salas,36,F,Soacha,46,false,Colpensiones,Mininterior,Aprobado
8269,475627,pablo ron,34,F,Cali,31,false,Colpensiones,Policia,Aprobado
8270,661248,carlos montero,43,M,Yopal,27,true,Colfondos,Mininterior,Rechazado
8271,306723,gonzalo vega,39,F,Cali,44,false,Colpensiones,Minsalud,Aprobado
8272,865169,gema vargas,56,F,Sincelejo,33,false,Colpensiones,Armada,Aprobado
8273,468420,pedro torres,55,M,Villavicencio,28,false,Colpensiones,Mininterior,Aprobado
8274,942359,katerina andrade,43,F,Arauquita,40,false,Colpensiones,Inpec,Aprobado
8275,101708,marta montero,51,M,Medellin,43,true,Colpensiones,Policia,Rechazado
8276,749395,hugo ramirez,42,M,Arauca,34,false,Colpensiones,Null,Aprobado
8277,665268,xavier reyes,58,F,Leticia,47,true,Porvenir,Inpec,Rechazado
8279,628747,natividad montero,44,M,Pereira,56,false,Colpensiones,Null,Aprobado
8281,920574,miriam ferrari,56,M,Florencia,45,false,Colpensiones,Inpec,Aprobado
8282,808967,lidia torres,47,M,Popayan,56,true,Proteccion,Mininterior,Rechazado
8283,239992,hugo murillo,55,M,Barranquilla,43,true,Colfondos,Mininterior,Rechazado
8284,288497,luisana ramirez,39,M,Popayan,46,false,Colpensiones,Armada,Aprobado
8285,202722,luis roberto,44,M,Pereira,42,true,Null,Mininterior,Rechazado
8287,868711,sonia salazar,40,F,Tunja,27,true,Porvenir,Null,Rechazado
8288,963915,carmen martinez,41,F,Arauquita,42,true,Proteccion,Armada,Rechazado
8291,555812,jorge gonzalez,60,M,Riohacha,41,true,Null,Policia,Rechazado
8292,322149,ricardo pardo,32,F,Bogota,46,true,Colpensiones,Null,Aprobado
8293,857293,samuel rojas,51,F,Manizales,31,true,Porvenir,Mininterior,Rechazado
8295,379479,jorge pino,56,F,Manizales,53,false,Colpensiones,Policia,Aprobado
8296,544264,vicente hinojosa,37,F,Apartado,37,true,Colpensiones,Mininterior,Rechazado
8297,160468,karla rodrigo,53,F,Bucaramanga,38,true,Colpensiones,Null,Rechazado
8299,672961,manuel delgado,42,F,Manizales,56,true,Porvenir,Null,Rechazado
8300,580004,marcos delgado,39,M,Soacha,51,false,Colpensiones,Null,Aprobado
8301,243247,ursula hernandez,41,M,Ibague,60,true,Proteccion,Minsalud,Rechazado
8303,734493,yolanda salas,22,M,Barranquilla,60,false,Colpensiones,Null,Aprobado
8304,793077,pilar rojas,49,M,Tunja,51,true,Colpensiones,Armada,Rechazado
8305,239808,jose moreno,48,F,Tunja,60,false,Colpensiones,Null,Aprobado
8306,732453,isidro marin,43,F,Manizales,48,false,Colpensiones,Null,Aprobado
8307,953408,jose perez,38,M,Cali,40,true,Null,Null,Rechazado
8308,167169,elsa barrios,27,F,Cali,23,true,Colpensiones,Null,Aprobado
8310,110763,daniel castillo,49,M,Neiva,35,true,Colpensiones,Policia,Rechazado
8311,443641,hector silva,22,M,Leticia,20,false,Colpensiones,Null,Aprobado
8312,312728,carmen vega,46,F,Sincelejo,28,false,Colpensiones,Armada,Aprobado
8314,469319,emilio pineda,35,F,Popayan,57,true,Colpensiones,Minsalud,Aprobado
8315,702641,juan calderon,36,M,Yopal,44,false,Colpensiones,Mininterior,Aprobado
8316,100658,daniela delgado,60,F,Quibdo,20,true,Fondo extranjero,Mininterior,Rechazado
8318,703295,yolanda salazar,36,M,Cartagena,30,true,Porvenir,Minsalud,Rechazado
8319,337259,fabiola ramirez,40,M,Barranquilla,37,false,Colpensiones,Policia,Aprobado
8320,542484,eliza alvarado,48,F,Villavicencio,32,false,Colpensiones,Inpec,Aprobado
8322,492581,jorge medina,55,M,Cucuta,48,false,Colpensiones,Inpec,Aprobado
8323,232965,emilio bautista,59,M,Chia,34,false,Colpensiones,Armada,Aprobado
8324,909546,hugo montoya,27,F,Bogota,52,true,Colpensiones,Policia,Aprobado
8325,910575,angela rivas,56,F,Arauquita,26,true,Colfondos,Inpec,Rechazado
8326,935122,helena gonzalez,51,M,Leticia,43,true,Porvenir,Policia,Rechazado
8327,391892,noel pizarro,51,F,Florencia,32,false,Colpensiones,Armada,Aprobado
8329,899312,wilson aguilar,41,F,Apartado,41,true,Null,Inpec,Rechazado
8330,243883,elias caro,26,F,Armenia,24,true,Colpensiones,Null,Aprobado
8331,750123,hugo vega,59,M,Bogota,42,true,Porvenir,Inpec,Rechazado
8332,298879,daniel soto,21,M,Barranquilla,34,false,Colpensiones,Null,Aprobado
8334,370399,luis delgado,56,M,Apartado,60,false,Colpensiones,Armada,Aprobado
8335,826004,ana gomez,42,M,Medellin,24,false,Colpensiones,Minsalud,Aprobado
8337,855851,diana garcia,30,F,Bucaramanga,51,true,Colpensiones,Null,Aprobado
8338,292614,ursula salazar,46,F,Florencia,27,true,Colfondos,Policia,Rechazado
8339,119669,nicolas rodriguez,59,F,Barranquilla,49,true,Fondo extranjero,Armada,Rechazado
8341,550591,emilio delgado,47,M,Leticia,33,false,Colpensiones,Armada,Aprobado
8342,455587,ivan vega,58,M,Riohacha,40,true,Colpensiones,Armada,Rechazado
8343,693676,raul alvarado,41,M,Monteria,34,false,Colpensiones,Mininterior,Aprobado
8344,904142,pablo henao,50,M,Tunja,42,false,Colpensiones,Mininterior,Aprobado
8345,659646,noelia serna,35,F,Medellin,24,true,Old Mutual,Minsalud,Rechazado
8349,335624,zacarias flores,57,M,Cartagena,29,true,Colfondos,Inpec,Rechazado
8354,587244,walter cifuentes,31,F,Tunja,46,false,Colpensiones,Policia,Aprobado
8355,119318,veronica romero,50,M,Arauca,39,true,Old Mutual,Minsalud,Rechazado
8356,134325,karla castro,48,M,Manizales,22,false,Colpensiones,Mininterior,Aprobado
8357,800787,federico soto,39,M,Leticia,43,true,Colfondos,Minsalud,Rechazado
8362,301712,emilio gonzalez,54,F,Yopal,31,false,Colpensiones,Policia,Aprobado
8363,456301,diana hernandez,51,F,Bogota,21,true,Porvenir,Mininterior,Rechazado
8364,722984,veronica morales,37,F,Armenia,59,true,Null,Armada,Rechazado
8365,864216,kike alvarez,41,M,Villavicencio,25,false,Colpensiones,Policia,Aprobado
8367,263208,sergio sierra,38,F,Santa Marta,44,false,Colpensiones,Policia,Aprobado
8368,673042,xavier vega,29,M,Pereira,21,true,Colpensiones,Null,Aprobado
8369,441508,gloria alvarado,60,M,Cartagena,31,false,Colpensiones,Minsalud,Aprobado
8370,398522,kike morales,48,M,Pitalito,53,true,Colfondos,Armada,Rechazado
8371,991050,zoe vela,59,M,Armenia,41,true,Colfondos,Policia,Rechazado
8372,511871,yasmin marquez,32,F,Bogota,53,false,Colpensiones,Null,Aprobado
8373,412784,xavier pico,45,F,Pitalito,20,false,Colpensiones,Inpec,Aprobado
8374,553138,samuel soto,52,M,Cucuta,21,false,Colpensiones,Armada,Aprobado
8375,278052,carmen soto,35,F,Yopal,52,true,Colpensiones,Armada,Aprobado
8378,922360,carlos david,29,F,Tunja,55,true,Colpensiones,Mininterior,Aprobado
8379,794430,alfonso medina,50,M,Armenia,21,false,Colpensiones,Inpec,Aprobado
8380,849676,leonardo rivas,55,M,Yopal,30,true,Colfondos,Mininterior,Rechazado
8383,331642,carlos hinojosa,44,F,Arauca,60,true,Null,Mininterior,Rechazado
8384,820970,carlos gonzalez,40,M,Apartado,41,true,Old Mutual,Minsalud,Rechazado
8385,963520,jorge bautista,31,F,Medellin,27,false,Colpensiones,Minsalud,Aprobado
8386,101462,alfonso montero,60,F,Ibague,24,false,Colpensiones,Armada,Aprobado
8387,728183,hector ferrer,43,M,Pasto,55,true,Porvenir,Null,Rechazado
8388,478117,eduardo carrera,42,M,Santa Marta,53,false,Colpensiones,Null,Aprobado
8389,919194,laura cifuentes,48,F,Pasto,50,true,Fondo extranjero,Null,Rechazado
8390,947641,zoraida cifuentes,49,M,Medellin,48,true,Fondo extranjero,Policia,Rechazado
8391,595852,veronica alvarado,44,M,Riohacha,44,true,Colfondos,Policia,Rechazado
8392,577175,alexander delgado,38,F,Bogota,50,false,Colpensiones,Armada,Aprobado
8393,307932,olivia alvarez,46,M,Medellin,43,true,Colfondos,Inpec,Rechazado
8394,276768,karla rojas,21,M,Tunja,29,true,Colpensiones,Inpec,Aprobado
8396,477183,david garcia,57,F,Arauquita,50,true,Old Mutual,Inpec,Rechazado
8397,274717,victor pico,50,F,Barranquilla,29,true,Porvenir,Minsalud,Rechazado
8398,338715,carlos serna,42,M,Riohacha,43,true,Colfondos,Inpec,Rechazado
8399,821496,quico gonzalez,52,M,Santa Marta,31,true,Proteccion,Policia,Rechazado
8400,381194,zoe soto,45,F,Arauca,29,true,Fondo extranjero,Armada,Rechazado
8402,882371,francisco hidalgo,41,F,Valledupar,24,true,Null,Armada,Rechazado
8403,336128,emilio pinto,40,M,Pasto,59,false,Colpensiones,Policia,Aprobado
8404,238990,carmen gonzalez,40,M,Florencia,46,true,Fondo extranjero,Inpec,Rechazado
8406,343225,iris alvarado,50,M,Bucaramanga,60,true,Fondo extranjero,Armada,Rechazado
8407,111936,hugo torres,52,M,Santa Marta,37,true,Old Mutual,Mininterior,Rechazado
8409,984217,jose cifuentes,39,M,Popayan,41,false,Colpensiones,Policia,Aprobado
8412,419014,juan pino,30,M,Bogota,20,true,Colpensiones,Minsalud,Aprobado
8414,148622,felipe hinojosa,58,F,Inirida,56,false,Colpensiones,Inpec,Aprobado
8415,833605,ivan sanchez,51,M,Florencia,31,true,Fondo extranjero,Policia,Rechazado
8416,783607,benjaman castillo,56,M,Cali,42,true,Colfondos,Inpec,Rechazado
8417,297932,lucas pardo,40,M,Valledupar,35,false,Colpensiones,Policia,Aprobado
8419,967466,raul delgado,60,M,Manizales,38,true,Colpensiones,Armada,Rechazado
8421,160771,silvia serna,51,M,Armenia,24,true,Colfondos,Minsalud,Rechazado
8426,298044,pablo navarro,40,M,Tunja,28,true,Fondo extranjero,Null,Rechazado
8427,319068,xavier zapata,48,F,Yopal,48,true,Old Mutual,Inpec,Rechazado
8428,188804,hugo garcia,40,M,Bucaramanga,29,true,Colfondos,Policia,Rechazado
8429,385612,karla alvarez,22,F,Barranquilla,24,false,Colpensiones,Null,Aprobado
8430,365073,fernando alvarez,52,F,Bogota,36,false,Colpensiones,Inpec,Aprobado
8431,883653,olga garcia,53,M,Chia,45,false,Colpensiones,Mininterior,Aprobado
8432,925141,daniel ruiz,49,M,Cartagena,44,true,Colpensiones,Null,Aprobado
8433,236323,benjaman maron,41,M,Arauca,49,false,Colpensiones,Minsalud,Aprobado
8437,488811,wilfredo gonzalez,47,F,Barranquilla,58,true,Colpensiones,Minsalud,Rechazado
8440,870765,graciela david,57,M,Florencia,23,false,Colpensiones,Inpec,Aprobado
8442,443705,javier soto,42,M,Manizales,49,true,Colpensiones,Inpec,Rechazado
8444,618877,veronica bautista,59,F,Medellin,28,true,Colfondos,Minsalud,Rechazado
8445,551001,felicia franco,54,F,Santa Marta,45,true,Old Mutual,Policia,Rechazado
8447,783868,samuel soto,36,F,Pasto,58,false,Colpensiones,Policia,Aprobado
8448,475750,rosa garcia,34,M,Bucaramanga,54,false,Colpensiones,Null,Aprobado
8449,970709,alexander torres,27,M,Leticia,37,false,Colpensiones,Null,Aprobado
8452,692119,fabiola valverde,35,F,Riohacha,45,true,Fondo extranjero,Null,Rechazado
8453,303695,carmen gomez,53,F,Tunja,36,false,Colpensiones,Minsalud,Aprobado
8454,485662,bruno carrera,40,F,Cucuta,20,false,Colpensiones,Mininterior,Aprobado
8455,558997,benjaman murillo,50,F,Soacha,34,false,Colpensiones,Armada,Aprobado
8456,574406,yolanda guadalupe,21,F,Cali,49,true,Colpensiones,Armada,Aprobado
8457,145347,ricardo marin,43,M,Girardot,52,true,Colfondos,Armada,Rechazado
8458,300708,urbano perez,35,F,Quibdo,45,true,Colpensiones,Policia,Aprobado
8459,717544,noel guadalupe,48,M,Sincelejo,26,true,Proteccion,Mininterior,Rechazado
8460,202134,kevin alvarado,55,M,Santa Rosa de Cabal,23,false,Colpensiones,Minsalud,Aprobado
8461,327461,carlos hernandez,37,M,Yopal,41,true,Colfondos,Mininterior,Rechazado
8462,836374,olga gomez,58,F,Neiva,46,true,Null,Armada,Rechazado
8464,448849,karina serrano,45,F,Pitalito,25,true,Colpensiones,Null,Rechazado
8465,496616,kevin delgado,42,M,Florencia,36,false,Colpensiones,Null,Aprobado
8466,115502,kike salazar,21,M,Medellin,52,false,Colpensiones,Mininterior,Aprobado
8467,598958,isidro guzman,26,M,Tunja,27,false,Colpensiones,Inpec,Aprobado
8469,767508,marcos delgado,37,F,Riohacha,52,false,Colpensiones,Armada,Aprobado
8471,447655,silvia restrepo,30,M,Tunja,22,true,Colpensiones,Mininterior,Aprobado
8472,298890,esteban salazar,32,M,Medellin,52,false,Colpensiones,Minsalud,Aprobado
8473,750766,federico jimenez,49,M,Arauquita,40,true,Null,Armada,Rechazado
8474,163650,karina pinto,45,F,Cucuta,41,false,Colpensiones,Mininterior,Aprobado
8475,619953,carlos lopez,59,F,Sincelejo,23,false,Colpensiones,Inpec,Aprobado
8476,646258,rosa juarez,32,M,Riohacha,29,true,Colpensiones,Null,Aprobado
8477,640500,pablo ramirez,42,M,Leticia,26,false,Colpensiones,Inpec,Aprobado
8480,746551,rami delgado,36,F,Quibdo,55,true,Null,Minsalud,Rechazado
8483,432992,gema perez,58,M,Pitalito,59,false,Colpensiones,Policia,Aprobado
8484,862520,hugo gonzalez,23,F,Ibague,47,false,Colpensiones,Null,Aprobado
8485,876094,carmen medina,25,M,Arauquita,22,false,Colpensiones,Null,Aprobado
8487,168921,javier carrillo,55,M,Popayan,31,false,Colpensiones,Armada,Aprobado
8488,835676,ursula garcia,57,M,Pasto,23,false,Colpensiones,Minsalud,Aprobado
8490,926615,carmen fuentes,48,M,Sincelejo,40,false,Colpensiones,Armada,Aprobado
8491,960684,alicia pinto,36,F,Chia,23,true,Null,Inpec,Rechazado
8492,333013,david roa,29,F,Ibague,41,false,Colpensiones,Null,Aprobado
8493,374250,ximena sanchez,44,M,Santa Rosa de Cabal,59,true,Proteccion,Mininterior,Rechazado
8494,539916,pablo gonzalez,40,M,Ibague,47,true,Fondo extranjero,Armada,Rechazado
8495,741972,zoe mendez,49,M,Cartagena,34,false,Colpensiones,Armada,Aprobado
8496,934782,gema vela,37,M,Manizales,40,false,Colpensiones,Null,Aprobado
8497,673660,andres montero,46,M,Barranquilla,59,false,Colpensiones,Inpec,Aprobado
8498,588786,kira delgado,40,M,Girardot,39,true,Proteccion,Inpec,Rechazado
8502,945820,isabel salcedo,42,M,Manizales,26,false,Colpensiones,Minsalud,Aprobado
8503,944465,raul gomez,43,F,Medellin,56,false,Colpensiones,Mininterior,Aprobado
8506,399879,bruno castro,50,M,Pereira,53,false,Colpensiones,Null,Aprobado
8508,840804,tomas alfaro,54,M,Arauca,37,true,Proteccion,Null,Rechazado
8509,221066,ursula maron,55,F,Soacha,43,false,Colpensiones,Armada,Aprobado
8510,284602,claudia garcia,56,F,Pasto,43,false,Colpensiones,Policia,Aprobado
8513,449221,yolanda serrano,50,F,Leticia,60,true,Colpensiones,Policia,Rechazado
8515,309316,ximena garcia,35,M,Medellin,22,false,Colpensiones,Policia,Aprobado
8517,877359,victor quintero,59,M,Ibague,32,false,Colpensiones,Mininterior,Aprobado
8518,891458,hugo ramirez,57,M,Pitalito,38,true,Old Mutual,Policia,Rechazado
8519,941650,jorge cruz,37,F,Leticia,32,true,Colfondos,Armada,Rechazado
8520,438844,nicolas reyes,40,M,Cali,56,false,Colpensiones,Inpec,Aprobado
8521,343044,hugo sierra,38,M,Santa Rosa de Cabal,50,true,Proteccion,Armada,Rechazado
8522,646678,quico restrepo,45,F,Tunja,23,true,Porvenir,Inpec,Rechazado
8523,405482,benito garcia,47,F,Girardot,36,false,Colpensiones,Armada,Aprobado
8525,967801,lidia pardo,43,F,Armenia,43,false,Colpensiones,Policia,Aprobado
8526,282736,bianca vasquez,45,F,Chia,49,true,Fondo extranjero,Inpec,Rechazado
8527,813079,kevin restrepo,33,M,Arauquita,25,true,Colpensiones,Null,Aprobado
8528,226397,gema rojas,58,F,Cucuta,37,false,Colpensiones,Inpec,Aprobado
8529,811870,nicolas piedra,51,M,Medellin,50,false,Colpensiones,Armada,Aprobado
8530,739112,quico andrade,36,F,Tunja,54,false,Colpensiones,Null,Aprobado
8533,486335,pedro medina,30,F,Cucuta,26,false,Colpensiones,Null,Aprobado
8534,116258,daniela medina,41,M,Cali,24,false,Colpensiones,Mininterior,Aprobado
8537,135230,andres vasquez,32,F,Villavicencio,59,false,Colpensiones,Null,Aprobado
8538,114568,yadira cruz,38,M,Tunja,49,true,Colfondos,Policia,Rechazado
8539,783988,ricardo torres,53,F,Leticia,39,true,Old Mutual,Null,Rechazado
8541,509626,zulema pico,57,F,Apartado,21,true,Porvenir,Minsalud,Rechazado
8542,204978,samuel rojas,24,M,Barranquilla,32,true,Colpensiones,Null,Aprobado
8543,511661,veronica juarez,48,M,Pasto,38,false,Colpensiones,Minsalud,Aprobado
8544,443070,yolanda murillo,35,M,Popayan,37,true,Colpensiones,Policia,Aprobado
8545,177835,wenceslao mendoza,31,F,Bogota,41,false,Colpensiones,Inpec,Aprobado
8546,853377,pablo gonzalez,60,F,Sincelejo,50,true,Old Mutual,Policia,Rechazado
8547,172697,hugo mora,55,F,Valledupar,36,false,Colpensiones,Policia,Aprobado
8549,803075,francisco cifuentes,42,M,Ibague,48,false,Colpensiones,Armada,Aprobado
8551,892511,hugo salazar,22,M,Tunja,36,true,Colpensiones,Null,Aprobado
8552,390854,vicente delgado,48,F,Bogota,42,false,Colpensiones,Armada,Aprobado
8553,289070,dolores rivera,52,F,Cucuta,33,true,Colpensiones,Policia,Rechazado
8554,239681,nicolas sierra,24,F,Armenia,22,false,Colpensiones,Null,Aprobado
8558,841956,benjaman soto,51,F,Florencia,58,true,Null,Armada,Rechazado
8559,525750,daniela cameron,52,M,Monteria,60,true,Colfondos,Inpec,Rechazado
8561,248879,pablo flores,48,M,Leticia,34,false,Colpensiones,Mininterior,Aprobado
8562,497139,yolanda hernandez,60,M,Arauca,24,true,Colpensiones,Mininterior,Rechazado
8563,519416,angela pino,49,M,Manizales,26,false,Colpensiones,Policia,Aprobado
8564,631582,francisco reyes,27,M,Valledupar,48,true,Colpensiones,Null,Aprobado
8565,908416,diana gonzalez,50,F,Arauquita,29,false,Colpensiones,Armada,Aprobado
8568,939452,wenceslao sarmiento,28,F,Inirida,48,true,Colpensiones,Null,Aprobado
8569,318872,josue leon,58,F,Armenia,54,true,Porvenir,Mininterior,Rechazado
8570,760036,hugo serna,41,M,Yopal,56,true,Null,Policia,Rechazado
8572,530498,karen martinez,53,M,Monteria,23,true,Proteccion,Minsalud,Rechazado
8573,169733,gema pineda,20,F,Tunja,47,false,Colpensiones,Armada,Aprobado
8574,456234,nerea pinto,57,M,Soacha,25,false,Colpensiones,Minsalud,Aprobado
8575,633559,leonardo vargas,46,M,Medellin,59,true,Porvenir,Null,Rechazado
8577,471760,elias guzman,40,M,Manizales,23,false,Colpensiones,Minsalud,Aprobado
8578,107362,hector marin,35,M,Arauquita,56,true,Porvenir,Null,Rechazado
8579,400158,teresa pardo,20,F,Pitalito,35,false,Colpensiones,Null,Aprobado
8584,420761,carmen pinto,55,F,Manizales,34,false,Colpensiones,Null,Aprobado
8585,275871,veronica roberto,56,M,Chia,29,false,Colpensiones,Armada,Aprobado
8586,270935,sofia delgado,59,F,Valledupar,35,true,Colfondos,Minsalud,Rechazado
8587,321582,yolanda delgado,20,F,Cali,58,false,Colpensiones,Mininterior,Aprobado
8590,820616,zulema lopez,20,F,Chia,59,false,Colpensiones,Null,Aprobado
8592,683985,ana valverde,33,M,Tunja,44,true,Colpensiones,Minsalud,Aprobado
8594,803345,miriam serna,40,F,Apartado,24,true,Colfondos,Mininterior,Rechazado
8596,409071,cesar pino,50,F,Girardot,58,false,Colpensiones,Null,Aprobado
8597,488468,alfonso alvarez,48,M,Valledupar,25,true,Proteccion,Armada,Rechazado
8598,806004,bruno alvarado,55,M,Bucaramanga,28,false,Colpensiones,Null,Aprobado
8599,984715,sonia cifuentes,53,F,Florencia,35,true,Old Mutual,Armada,Rechazado
8600,501248,katerina cruz,51,F,Inirida,43,false,Colpensiones,Mininterior,Aprobado
8601,336360,ximena ramirez,46,F,Inirida,42,true,Colpensiones,Mininterior,Rechazado
8602,120220,barbara roa,53,F,Riohacha,41,true,Colfondos,Minsalud,Rechazado
8604,931789,karen vega,29,F,Popayan,55,false,Colpensiones,Null,Aprobado
8605,807914,patricia vega,51,F,Florencia,36,true,Proteccion,Null,Rechazado
8606,775810,patricia rivera,53,F,Cali,34,false,Colpensiones,Policia,Aprobado
8607,982445,diana vela,43,M,Villavicencio,41,false,Colpensiones,Armada,Aprobado
8609,964563,carmen vargas,32,F,Valledupar,39,false,Colpensiones,Null,Aprobado
8610,413605,xavier hernandez,58,M,Riohacha,48,true,Null,Minsalud,Rechazado
8611,114516,carlos gomez,39,F,Quibdo,40,true,Old Mutual,Inpec,Rechazado
8612,360597,wenceslao soto,48,F,Bucaramanga,60,true,Colpensiones,Inpec,Rechazado
8613,304403,rosa alfaro,42,F,Apartado,50,true,Porvenir,Policia,Rechazado
8615,112599,nadia moreno,56,F,Neiva,55,false,Colpensiones,Policia,Aprobado
8617,974679,walter hinojosa,20,M,Manizales,26,true,Colpensiones,Null,Aprobado
8618,129273,esteban rojas,38,F,Santa Marta,32,false,Colpensiones,Minsalud,Aprobado
8619,205557,kike flores,54,M,Soacha,29,true,Proteccion,Policia,Rechazado
8621,645573,mario ramirez,55,F,Tunja,52,false,Colpensiones,Armada,Aprobado
8622,521596,juan barrera,45,F,Manizales,55,false,Colpensiones,Armada,Aprobado
8623,425547,fabiola perez,55,F,Pitalito,25,true,Porvenir,Minsalud,Rechazado
8624,967877,bianca reyes,39,M,Quibdo,60,false,Colpensiones,Null,Aprobado
8628,352469,rami rodriguez,44,F,Santa Rosa de Cabal,34,false,Colpensiones,Null,Aprobado
8629,190394,bruno roa,60,M,Riohacha,58,true,Porvenir,Armada,Rechazado
8631,896104,teresa mora,41,M,Soacha,51,false,Colpensiones,Inpec,Aprobado
8633,708175,gloria sarmiento,57,M,Ibague,31,true,Null,Minsalud,Rechazado
8634,123056,angela salas,55,M,Santa Rosa de Cabal,52,true,Colfondos,Null,Rechazado
8635,494472,humberto murillo,36,M,Santa Marta,46,true,Colfondos,Armada,Rechazado
8637,571755,cesar flores,54,F,Pitalito,43,false,Colpensiones,Mininterior,Aprobado
8638,460057,ricardo perez,45,F,Santa Rosa de Cabal,45,true,Null,Inpec,Rechazado
8641,965268,emilio perez,43,F,Cali,49,false,Colpensiones,Minsalud,Aprobado
8643,778107,hugo rojas,42,F,Florencia,39,true,Colpensiones,Policia,Rechazado
8644,915987,pablo ferrer,50,F,Riohacha,42,false,Colpensiones,Inpec,Aprobado
8645,120206,kike carrillo,49,M,Sincelejo,38,false,Colpensiones,Inpec,Aprobado
8646,896069,teresa gomez,60,F,Pitalito,56,true,Porvenir,Inpec,Rechazado
8647,672866,guillermo garcia,37,M,Girardot,38,true,Proteccion,Inpec,Rechazado
8648,291516,carlos torres,45,F,Popayan,38,true,Porvenir,Minsalud,Rechazado
8650,298470,rami salcedo,54,M,Apartado,35,false,Colpensiones,Minsalud,Aprobado
8651,108469,oscar salas,39,F,Barranquilla,59,false,Colpensiones,Minsalud,Aprobado
8652,453440,beto jimenez,43,M,Santa Rosa de Cabal,52,false,Colpensiones,Minsalud,Aprobado
8654,327039,yadira castillo,36,M,Cucuta,45,true,Porvenir,Armada,Rechazado
8655,517696,elsa garcia,43,F,Pereira,36,false,Colpensiones,Mininterior,Aprobado
8656,600074,teresa perez,53,F,Soacha,21,true,Proteccion,Null,Rechazado
8657,824347,sergio mendoza,34,M,Pereira,60,false,Colpensiones,Null,Aprobado
8660,701713,bianca bautista,42,F,Monteria,38,false,Colpensiones,Inpec,Aprobado
8661,559987,katerina pardo,44,M,Arauca,38,false,Colpensiones,Armada,Aprobado
8662,300452,samuel salazar,50,M,Manizales,20,false,Colpensiones,Null,Aprobado
8664,977812,ignacio cabrera,20,F,Soacha,43,false,Colpensiones,Null,Aprobado
8665,850157,alberto flores,39,M,Pitalito,33,true,Fondo extranjero,Minsalud,Rechazado
8666,556479,oscar roa,42,F,Apartado,52,true,Null,Armada,Rechazado
8667,517152,dolores silva,56,M,Quibdo,51,false,Colpensiones,Minsalud,Aprobado
8668,442749,yasmin delgado,33,M,Bogota,30,true,Colpensiones,Mininterior,Aprobado
8669,420773,beto serrano,57,M,Yopal,32,true,Porvenir,Policia,Rechazado
8671,220287,xavier jimenez,36,F,Chia,40,true,Fondo extranjero,Policia,Rechazado
8672,534942,gabriela pardo,40,F,Inirida,39,false,Colpensiones,Null,Aprobado
8673,362549,sergio castillo,24,F,Villavicencio,57,true,Colpensiones,Null,Aprobado
8674,464504,javier vega,36,M,Sincelejo,21,false,Colpensiones,Armada,Aprobado
8676,653142,isabela cruz,43,M,Cali,55,false,Colpensiones,Policia,Aprobado
8677,236141,ivan hernandez,40,F,Cali,22,false,Colpensiones,Policia,Aprobado
8679,587522,andres ruiz,39,F,Neiva,57,false,Colpensiones,Policia,Aprobado
8680,747563,natividad jimenez,56,F,Yopal,51,true,Colpensiones,Policia,Rechazado
8681,671578,xavier torres,42,F,Manizales,41,true,Porvenir,Armada,Rechazado
8683,159918,ricardo carrillo,22,M,Yopal,28,true,Colpensiones,Null,Aprobado
8684,549745,alberto valenzuela,59,F,Cucuta,31,false,Colpensiones,Minsalud,Aprobado
8685,149859,mario morales,48,M,Cartagena,54,false,Colpensiones,Minsalud,Aprobado
