id_cotizante,cedula,nombre,edad,genero,ciudad,semanasCotizadas,declaraRenta,fondoDePensiones,entidadPublica
8549,803075,francisco cifuentes,42,M,Ibague,48,false,Proteccion,Armada
8550,663071,lidia alfaro,33,M,Soacha,22,true,Porvenir,Mininterior
8551,892511,hugo salazar,22,M,Tunja,36,true,Fondo extranjero,Null
8552,390854,vicente delgado,48,F,Bogota,42,false,Fondo extranjero,Armada
8553,289070,dolores rivera,52,F,Cucuta,33,true,Colpensiones,Policia
8554,239681,nicolas sierra,24,F,Armenia,22,false,Colpensiones,Null
8555,792992,benito bautista,28,F,Barranquilla,20,false,Fondo extranjero,Inpec
8556,359133,zoe bernal,23,F,Armenia,41,false,Fondo extranjero,Mininterior
8557,767826,yolanda rojas,28,M,Cartagena,23,true,Null,Armada
8558,841956,benjaman soto,51,F,Florencia,58,true,Null,Armada
8559,525750,daniela cameron,52,M,Monteria,60,true,Colfondos,Inpec
8560,554254,silvia torres,20,F,Bucaramanga,50,true,Old Mutual,Policia
8561,248879,pablo flores,48,M,Leticia,34,false,Fondo extranjero,Mininterior
8562,497139,yolanda hernandez,60,M,Arauca,24,true,Colpensiones,Mininterior
8563,519416,angela pino,49,M,Manizales,26,false,Porvenir,Policia
8564,631582,francisco reyes,27,M,Valledupar,48,true,Fondo extranjero,Null
8565,908416,diana gonzalez,50,F,Arauquita,29,false,Proteccion,Armada
8566,217439,manuel cifuentes,30,M,Yopal,29,false,Old Mutual,Mininterior
8567,926803,xavier hernandez,20,M,Inirida,34,false,Colfondos,Inpec
8568,939452,wenceslao sarmiento,28,F,Inirida,48,true,Colfondos,Null
8569,318872,josue leon,58,F,Armenia,54,true,Porvenir,Mininterior
8570,760036,hugo serna,41,M,Yopal,56,true,Null,Policia
8571,645586,guillermo romero,20,F,Ibague,31,true,Old Mutual,Minsalud
8572,530498,karen martinez,53,M,Monteria,23,true,Proteccion,Minsalud
8573,169733,gema pineda,20,F,Tunja,47,false,Null,Armada
8574,456234,nerea pinto,57,M,Soacha,25,false,Old Mutual,Minsalud
8575,633559,leonardo vargas,46,M,Medellin,59,true,Porvenir,Null
8576,608723,pablo castillo,20,F,Santa Marta,57,true,Proteccion,Armada
8577,471760,elias guzman,40,M,Manizales,23,false,Porvenir,Minsalud
8578,107362,hector marin,35,M,Arauquita,56,true,Porvenir,Null
8579,400158,teresa pardo,20,F,Pitalito,35,false,Porvenir,Null
8580,895422,kevin reyes,27,M,Apartado,44,true,Null,Armada
8581,724506,quiana torres,31,F,Popayan,57,false,Null,Minsalud
8582,866756,nerea marin,32,F,Barranquilla,52,false,Old Mutual,Armada
8583,467937,sofia torres,21,M,Quibdo,52,false,Porvenir,Minsalud
8584,420761,carmen pinto,55,F,Manizales,34,false,Porvenir,Null
8585,275871,veronica roberto,56,M,Chia,29,false,Null,Armada
8586,270935,sofia delgado,59,F,Valledupar,35,true,Colfondos,Minsalud
8587,321582,yolanda delgado,20,F,Cali,58,false,Null,Mininterior
8588,125382,marcos piedra,27,F,Yopal,47,true,Colpensiones,Minsalud
8589,616278,urbano soto,25,M,Arauca,47,true,Null,Armada
8590,820616,zulema lopez,20,F,Chia,59,false,Proteccion,Null
8591,953810,pablo vela,23,F,Bucaramanga,44,false,Old Mutual,Policia
8592,683985,ana valverde,33,M,Tunja,44,true,Null,Minsalud
8593,251567,benito valverde,34,F,Bucaramanga,35,true,Colpensiones,Inpec
8594,803345,miriam serna,40,F,Apartado,24,true,Colfondos,Mininterior
8595,911569,quico lopez,20,F,Popayan,30,false,Old Mutual,Armada
8596,409071,cesar pino,50,F,Girardot,58,false,Colfondos,Null
8597,488468,alfonso alvarez,48,M,Valledupar,25,true,Proteccion,Armada
8598,806004,bruno alvarado,55,M,Bucaramanga,28,false,Colfondos,Null
8599,984715,sonia cifuentes,53,F,Florencia,35,true,Old Mutual,Armada
8600,501248,katerina cruz,51,F,Inirida,43,false,Porvenir,Mininterior
8601,336360,ximena ramirez,46,F,Inirida,42,true,Colpensiones,Mininterior
8602,120220,barbara roa,53,F,Riohacha,41,true,Colfondos,Minsalud
8603,661913,kike gonzalez,30,F,Arauca,34,false,Null,Mininterior
8604,931789,karen vega,29,F,Popayan,55,false,Fondo extranjero,Null
8605,807914,patricia vega,51,F,Florencia,36,true,Proteccion,Null
8606,775810,patricia rivera,53,F,Cali,34,false,Null,Policia
8607,982445,diana vela,43,M,Villavicencio,41,false,Colpensiones,Armada
8608,294250,juanita cabrera,20,M,Pasto,29,false,Null,Minsalud
8609,964563,carmen vargas,32,F,Valledupar,39,false,Porvenir,Null
8610,413605,xavier hernandez,58,M,Riohacha,48,true,Null,Minsalud
8611,114516,carlos gomez,39,F,Quibdo,40,true,Old Mutual,Inpec
8612,360597,wenceslao soto,48,F,Bucaramanga,60,true,Colpensiones,Inpec
8613,304403,rosa alfaro,42,F,Apartado,50,true,Porvenir,Policia
8614,428081,barbara medina,22,M,Arauca,53,true,Proteccion,Inpec
8615,112599,nadia moreno,56,F,Neiva,55,false,Colpensiones,Policia
8616,951797,ignacio moreno,32,M,Arauquita,27,true,Null,Mininterior
8617,974679,walter hinojosa,20,M,Manizales,26,true,Old Mutual,Null
8618,129273,esteban rojas,38,F,Santa Marta,32,false,Null,Minsalud
8619,205557,kike flores,54,M,Soacha,29,true,Proteccion,Policia
8620,652988,pablo gonzalez,33,F,Cucuta,50,false,Null,Minsalud
8621,645573,mario ramirez,55,F,Tunja,52,false,Colpensiones,Armada
8622,521596,juan barrera,45,F,Manizales,55,false,Proteccion,Armada
8623,425547,fabiola perez,55,F,Pitalito,25,true,Porvenir,Minsalud
8624,967877,bianca reyes,39,M,Quibdo,60,false,Proteccion,Null
8625,424894,noel castro,20,M,Manizales,22,false,Colpensiones,Mininterior
8626,973603,eliza murillo,35,M,Santa Rosa de Cabal,51,false,Colfondos,Inpec
8627,381004,federico delgado,30,F,Neiva,43,true,Old Mutual,Policia
8628,352469,rami rodriguez,44,F,Santa Rosa de Cabal,34,false,Colpensiones,Null
8629,190394,bruno roa,60,M,Riohacha,58,true,Porvenir,Armada
8630,905984,humberto carrillo,25,M,Santa Rosa de Cabal,41,false,Proteccion,Policia
8631,896104,teresa mora,41,M,Soacha,51,false,Null,Inpec
8632,917789,gabriel castillo,30,M,Quibdo,56,false,Porvenir,Mininterior
8633,708175,gloria sarmiento,57,M,Ibague,31,true,Null,Minsalud
8634,123056,angela salas,55,M,Santa Rosa de Cabal,52,true,Colfondos,Null
8635,494472,humberto murillo,36,M,Santa Marta,46,true,Colfondos,Armada
8636,185238,pablo lira,27,F,Pasto,27,true,Proteccion,Policia
8637,571755,cesar flores,54,F,Pitalito,43,false,Proteccion,Mininterior
8638,460057,ricardo perez,45,F,Santa Rosa de Cabal,45,true,Null,Inpec
8639,153968,veronica pizarro,22,F,Popayan,22,true,Proteccion,Minsalud
8640,209059,eduardo vasquez,20,F,Riohacha,60,false,Colfondos,Minsalud
8641,965268,emilio perez,43,F,Cali,49,false,Old Mutual,Minsalud
8642,107213,katerina mendoza,33,F,Neiva,34,false,Colfondos,Armada
8643,778107,hugo rojas,42,F,Florencia,39,true,Colpensiones,Policia
8644,915987,pablo ferrer,50,F,Riohacha,42,false,Null,Inpec
8645,120206,kike carrillo,49,M,Sincelejo,38,false,Colpensiones,Inpec
8646,896069,teresa gomez,60,F,Pitalito,56,true,Porvenir,Inpec
8647,672866,guillermo garcia,37,M,Girardot,38,true,Proteccion,Inpec
8648,291516,carlos torres,45,F,Popayan,38,true,Porvenir,Minsalud
8649,683637,jorge vela,32,M,Riohacha,46,true,Colfondos,Inpec
8650,298470,rami salcedo,54,M,Apartado,35,false,Colfondos,Minsalud
8651,108469,oscar salas,39,F,Barranquilla,59,false,Old Mutual,Minsalud
8652,453440,beto jimenez,43,M,Santa Rosa de Cabal,52,false,Colpensiones,Minsalud
8653,286655,olivia morales,23,F,Florencia,30,true,Fondo extranjero,Minsalud
8654,327039,yadira castillo,36,M,Cucuta,45,true,Porvenir,Armada
8655,517696,elsa garcia,43,F,Pereira,36,false,Null,Mininterior
8656,600074,teresa perez,53,F,Soacha,21,true,Proteccion,Null
8657,824347,sergio mendoza,34,M,Pereira,60,false,Old Mutual,Null
8658,952008,ignacio restrepo,32,M,Soacha,49,false,Null,Mininterior
8659,985479,cristobal medina,33,M,Popayan,54,false,Null,Inpec
8660,701713,bianca bautista,42,F,Monteria,38,false,Fondo extranjero,Inpec
8661,559987,katerina pardo,44,M,Arauca,38,false,Old Mutual,Armada
8662,300452,samuel salazar,50,M,Manizales,20,false,Proteccion,Null
8663,141193,nerea delgado,24,F,Leticia,38,false,Old Mutual,Mininterior
8664,977812,ignacio cabrera,20,F,Soacha,43,false,Null,Null
8665,850157,alberto flores,39,M,Pitalito,33,true,Fondo extranjero,Minsalud
8666,556479,oscar roa,42,F,Apartado,52,true,Null,Armada
8667,517152,dolores silva,56,M,Quibdo,51,false,Proteccion,Minsalud
8668,442749,yasmin delgado,33,M,Bogota,30,true,Porvenir,Mininterior
8669,420773,beto serrano,57,M,Yopal,32,true,Porvenir,Policia
8670,370000,eduardo soto,22,F,Cartagena,54,false,Proteccion,Policia
8671,220287,xavier jimenez,36,F,Chia,40,true,Fondo extranjero,Policia
8672,534942,gabriela pardo,40,F,Inirida,39,false,Old Mutual,Null
8673,362549,sergio castillo,24,F,Villavicencio,57,true,Null,Null
8674,464504,javier vega,36,M,Sincelejo,21,false,Colpensiones,Armada
8675,253650,zulema reyes,21,M,Cartagena,58,false,Proteccion,Armada
8676,653142,isabela cruz,43,M,Cali,55,false,Porvenir,Policia
8677,236141,ivan hernandez,40,F,Cali,22,false,Fondo extranjero,Policia
8678,330369,violeta ron,34,M,Inirida,24,true,Old Mutual,Policia
8679,587522,andres ruiz,39,F,Neiva,57,false,Old Mutual,Policia
8680,747563,natividad jimenez,56,F,Yopal,51,true,Colpensiones,Policia
8681,671578,xavier torres,42,F,Manizales,41,true,Porvenir,Armada
8682,285119,carlos quintana,33,M,Popayan,33,false,Porvenir,Armada
8683,159918,ricardo carrillo,22,M,Yopal,28,true,Proteccion,Null
8684,549745,alberto valenzuela,59,F,Cucuta,31,false,Old Mutual,Minsalud
8685,149859,mario morales,48,M,Cartagena,54,false,Proteccion,Minsalud
8686,783282,kike fuentes,30,M,Neiva,32,true,Colfondos,Null
8687,716562,graciela vega,34,M,Yopal,30,false,Proteccion,Minsalud
8688,909986,juanita pardo,48,F,Cali,52,true,Fondo extranjero,Minsalud
8689,353766,francisco torres,49,M,Santa Marta,55,false,Porvenir,Mininterior
8690,685569,bianca hidalgo,28,F,Chia,52,true,Old Mutual,Minsalud
8691,173890,silvia gomez,29,M,Chia,38,true,Old Mutual,Mininterior
8692,407299,nicolas castillo,54,M,Sincelejo,34,false,Porvenir,Null
8693,259839,teresa quintero,59,F,Cartagena,45,true,Colpensiones,Armada
8694,414208,andres salas,31,M,Sincelejo,24,true,Fondo extranjero,Policia
8695,995471,tatiana aguilar,42,M,Cali,22,true,Old Mutual,Inpec
8696,986309,isidro castro,43,M,Popayan,60,false,Null,Null
8697,529153,teresa quintana,56,F,Cucuta,56,true,Proteccion,Armada
8698,140874,yolanda ramirez,49,M,Manizales,59,true,Proteccion,Inpec
8699,279489,helena pineda,50,M,Tunja,42,false,Old Mutual,Null
8700,284289,juan lopez,38,M,Cali,43,true,Old Mutual,Minsalud
8701,466331,carmen vela,32,F,Inirida,46,false,Colfondos,Inpec
8702,908007,kira rivera,36,F,Bogota,36,true,Old Mutual,Null
8703,203067,yasmin caro,43,F,Pasto,47,true,Colpensiones,Inpec
8704,415002,wilson pico,25,F,Pasto,60,true,Proteccion,Inpec
8705,852660,ivana castro,40,F,Popayan,22,false,Fondo extranjero,Inpec
8706,771335,barbara soto,48,F,Manizales,31,false,Porvenir,Minsalud
8707,458042,esteban sierra,57,F,Soacha,35,false,Old Mutual,Minsalud
8708,945886,olga valverde,48,F,Arauquita,20,false,Porvenir,Null
8709,919182,ricardo torres,34,M,Ibague,45,false,Colpensiones,Inpec
8710,741092,gerardo soto,33,M,Chia,41,true,Old Mutual,Inpec
8711,665750,fabio caro,39,F,Tunja,41,true,Old Mutual,Minsalud
8712,459653,ricardo murillo,38,M,Cali,20,false,Null,Inpec
8713,360006,pablo fuentes,37,M,Arauquita,44,true,Colfondos,Mininterior
8714,115524,felipe delgado,20,F,Arauquita,24,true,Porvenir,Armada
8715,763391,fernando cifuentes,37,F,Armenia,23,true,Old Mutual,Minsalud
8716,956336,alberto sanchez,51,F,Monteria,48,true,Colpensiones,Minsalud
8717,525745,oscar vega,55,F,Popayan,42,false,Porvenir,Armada
8718,520212,karina torres,44,F,Pitalito,42,false,Colpensiones,Null
8719,351936,luis santa,20,M,Cucuta,45,true,Fondo extranjero,Armada
8720,377547,isabel marin,29,M,Pereira,21,true,Old Mutual,Mininterior
8721,405152,fernando quintana,34,M,Monteria,20,true,Null,Inpec
8722,933326,montserrat gonzalez,24,M,Sincelejo,56,false,Proteccion,Policia
8723,580863,ivan romero,46,F,Neiva,54,false,Colfondos,Null
8724,373355,valeria lopez,57,M,Chia,32,false,Fondo extranjero,Armada
8725,893405,rosa jimenez,22,F,Arauquita,25,true,Colpensiones,Policia
8726,979955,vicente leon,36,M,Cartagena,33,true,Porvenir,Mininterior
8727,252250,pablo reyes,45,F,Leticia,55,true,Porvenir,Policia
8728,126607,sergio soto,48,M,Apartado,20,false,Old Mutual,Armada
8729,554988,hugo sanchez,37,M,Florencia,22,false,Old Mutual,Armada
8730,250417,yasmin alfaro,58,M,Medellin,24,true,Colfondos,Armada
8731,957194,patricia ramirez,50,M,Bogota,22,false,Old Mutual,Inpec
8732,244259,miriam pino,51,F,Popayan,33,true,Null,Minsalud
8733,717035,xavier delgado,34,F,Bucaramanga,41,true,Colfondos,Inpec
8734,150909,yasmin pineda,29,M,Cucuta,20,true,Porvenir,Mininterior
8735,817380,alfonso reyes,35,M,Cartagena,36,false,Old Mutual,Mininterior
8736,760664,fabiola garcia,56,F,Girardot,56,true,Proteccion,Minsalud
8737,836401,xavier vega,23,M,Cali,26,true,Proteccion,Null
8738,644089,bruno alvarado,33,F,Pereira,42,true,Null,Null
8739,565043,gonzalo garcia,59,F,Bucaramanga,55,false,Colfondos,Policia
8740,509036,montserrat bautista,37,M,Neiva,35,true,Colpensiones,Mininterior
8741,269330,ricardo ruiz,22,F,Valledupar,33,true,Fondo extranjero,Mininterior
8742,468751,quico herrera,44,F,Neiva,46,true,Colfondos,Policia
8743,105215,raul rojas,42,M,Cali,32,true,Old Mutual,Policia
8744,604328,diana vargas,51,F,Yopal,46,true,Porvenir,Minsalud
8745,825048,juan gonzalez,38,M,Bucaramanga,27,false,Colpensiones,Minsalud
8746,587156,jose perez,54,F,Santa Rosa de Cabal,54,true,Proteccion,Null
8747,971240,guillermo mendoza,43,M,Pereira,44,false,Null,Minsalud
8748,684605,jorge salazar,30,F,Villavicencio,30,false,Colfondos,Policia
8749,524139,oscar cameron,36,F,Girardot,60,false,Old Mutual,Null
8750,961670,kike garcia,57,M,Popayan,45,false,Fondo extranjero,Policia
8751,436523,hugo moreno,49,F,Manizales,29,false,Proteccion,Null
8752,815621,andres ron,40,F,Chia,41,true,Colfondos,Inpec
8753,347369,rosa doris,45,F,Leticia,40,false,Porvenir,Mininterior
8754,233806,bianca delgado,36,M,Monteria,30,true,Null,Armada
8755,826843,julieta barrera,29,F,Ibague,60,true,Colfondos,Policia
8756,493640,kira jimenez,48,M,Arauquita,54,false,Colfondos,Policia
8757,663502,daniel soto,59,M,Girardot,54,false,Null,Mininterior
8758,711870,zoe soto,56,M,Florencia,55,true,Fondo extranjero,Minsalud
8759,567081,benito rivera,33,M,Medellin,57,true,Porvenir,Inpec
8760,426067,barbara gonzalez,40,M,Bucaramanga,26,false,Colpensiones,Minsalud
8761,426990,walter perez,48,F,Medellin,38,false,Fondo extranjero,Armada
8762,229235,daniela perez,59,M,Florencia,22,false,Colfondos,Inpec
8763,571708,humberto perez,36,F,Quibdo,57,false,Proteccion,Inpec
8764,457826,gabriel gil,59,F,Manizales,55,true,Null,Mininterior
8765,411413,miriam rodrigo,52,M,Soacha,29,true,Porvenir,Inpec
8766,701203,wenceslao torres,30,F,Manizales,50,true,Old Mutual,Inpec
8767,770169,raul castro,46,M,Quibdo,36,true,Colfondos,Null
8768,831479,hugo lopez,48,M,Cartagena,20,true,Null,Armada
8769,937933,ricardo doris,58,M,Neiva,21,false,Null,Minsalud
8770,372527,zoe andrade,47,M,Cali,30,false,Old Mutual,Mininterior
8771,766300,benito salcedo,47,M,Chia,28,false,Fondo extranjero,Minsalud
8772,624256,noelia reyes,56,M,Barranquilla,26,false,Proteccion,Null
8773,210104,fabiola lopez,38,F,Apartado,23,true,Fondo extranjero,Null
8774,514978,jorge rodriguez,39,M,Leticia,41,false,Colpensiones,Null
8775,726332,isidro gomez,24,F,Santa Marta,43,true,Porvenir,Inpec
8776,721589,dolores soto,25,F,Chia,28,false,Colpensiones,Mininterior
8777,355857,kira salazar,29,M,Florencia,46,false,Porvenir,Mininterior
8778,976560,zulema sanchez,31,M,Monteria,55,true,Null,Minsalud
8779,950699,graciela barrera,58,M,Manizales,51,false,Porvenir,Minsalud
8780,648279,sergio alvarez,44,F,Monteria,39,true,Colfondos,Armada
8781,216783,noel roberto,41,M,Arauquita,56,true,Fondo extranjero,Mininterior
8782,602984,gabriela torres,58,F,Bucaramanga,55,true,Proteccion,Policia
8783,472499,samuel lopez,31,F,Cali,39,false,Colfondos,Mininterior
8784,145329,pedro castro,30,F,Monteria,50,true,Colfondos,Policia
8785,873185,samuel pinto,22,F,Yopal,33,false,Colpensiones,Policia
8786,506914,gabriel silva,52,M,Santa Rosa de Cabal,34,true,Null,Inpec
8787,268985,carmen gonzalez,26,F,Neiva,32,true,Colfondos,Null
8788,403738,susana soto,35,F,Bucaramanga,22,true,Fondo extranjero,Minsalud
8789,723730,david garcia,47,F,Popayan,35,false,Fondo extranjero,Minsalud
8790,146304,yolanda vega,49,M,Medellin,39,false,Colfondos,Null
8791,820253,leandro castillo,42,F,Monteria,40,false,Porvenir,Policia
8792,623505,david hernandez,43,M,Valledupar,50,false,Old Mutual,Policia
8793,784134,cesar soto,58,F,Florencia,26,true,Null,Mininterior
8794,338225,dolores serna,42,F,Cartagena,28,false,Porvenir,Inpec
8795,815255,guillermo quintero,33,F,Leticia,39,true,Null,Null
8796,912767,nerea medina,41,F,Sincelejo,50,true,Colfondos,Inpec
8797,186906,gabriela cifuentes,21,M,Chia,32,false,Proteccion,Inpec
8798,243753,ximena ruiz,49,F,Yopal,26,true,Old Mutual,Minsalud
8799,813275,esteban pardo,40,M,Chia,45,false,Null,Armada
8800,665720,juanita maron,23,M,Bogota,43,false,Fondo extranjero,Armada
8801,827208,teresa guzman,20,F,Armenia,35,false,Old Mutual,Policia
8802,833545,manuel gonzalez,39,F,Chia,34,false,Colfondos,Inpec
8803,266806,daniel cruz,54,F,Leticia,40,false,Colfondos,Armada
8804,204122,yadira vasquez,48,M,Medellin,49,true,Old Mutual,Policia
8805,811585,lidia rojas,39,M,Manizales,34,true,Proteccion,Minsalud
8806,647933,sofia hernandez,38,M,Armenia,54,true,Fondo extranjero,Armada
8807,164878,manuel gomez,45,F,Quibdo,56,false,Colpensiones,Inpec
8808,226891,isidro lira,58,M,Monteria,40,true,Fondo extranjero,Armada
8809,531088,wilfredo ramirez,37,F,Leticia,60,false,Null,Minsalud
8810,630744,nadia perez,44,F,Sincelejo,40,true,Null,Armada
8811,902566,roberto castillo,50,F,Pasto,49,false,Fondo extranjero,Inpec
8812,592543,juan jimenez,52,M,Pereira,46,true,Colfondos,Minsalud
8813,550909,benito barrera,38,M,Pitalito,40,true,Null,Null
8814,579545,xavier delgado,41,F,Bogota,51,false,Old Mutual,Policia
8815,416407,humberto gonzalez,42,M,Inirida,23,true,Porvenir,Policia
8816,420271,xavier bautista,33,F,Yopal,52,true,Fondo extranjero,Mininterior
8817,198983,yolanda martinez,50,F,Cali,43,true,Fondo extranjero,Inpec
8818,777673,yolanda mendez,30,F,Riohacha,29,false,Colpensiones,Inpec
8819,977655,eduardo romero,51,M,Bucaramanga,27,false,Colfondos,Policia
8820,640642,veronica garcia,60,M,Bucaramanga,48,true,Porvenir,Armada
8821,176904,juanita vazquez,54,M,Chia,44,true,Old Mutual,Null
8822,159067,zoe montero,23,M,Girardot,44,true,Proteccion,Policia
8823,784789,zulema hidalgo,33,F,Villavicencio,45,true,Porvenir,Policia
8824,427656,emilio mendoza,29,M,Leticia,45,true,Old Mutual,Inpec
8825,611637,karina silva,30,M,Pereira,39,true,Colpensiones,Mininterior
8826,692906,daniela castro,20,F,Santa Rosa de Cabal,37,true,Null,Inpec
8827,281402,ivan alvarado,20,F,Santa Marta,28,false,Colfondos,Minsalud
8828,603034,sergio cifuentes,50,F,Soacha,47,false,Colpensiones,Minsalud
8829,721658,gabriel garcia,50,F,Monteria,44,false,Old Mutual,Null
8830,657054,eugenia ramirez,45,F,Bucaramanga,36,false,Proteccion,Policia
8831,732778,barbara ferrari,33,M,Leticia,25,false,Porvenir,Armada
8832,569307,francisco castro,57,M,Neiva,48,true,Proteccion,Inpec
8833,846018,iris morales,44,M,Armenia,51,true,Null,Mininterior
8834,757606,xavier carrera,21,M,Monteria,38,false,Colpensiones,Minsalud
8835,920448,ximena vargas,34,F,Barranquilla,25,true,Proteccion,Armada
8836,912633,natividad alvarez,54,F,Popayan,26,false,Old Mutual,Inpec
8837,420844,yadira torres,26,M,Armenia,59,false,Old Mutual,Policia
8838,374847,teresa torres,31,M,Ibague,21,true,Fondo extranjero,Inpec
8839,417269,rosa jimenez,49,M,Medellin,27,true,Colpensiones,Policia
8840,895947,raul castro,26,M,Tunja,54,false,Old Mutual,Null
8841,668182,noel maron,46,M,Bogota,42,false,Old Mutual,Mininterior
8842,965963,pablo mendez,31,F,Armenia,26,false,Colfondos,Minsalud
8843,932569,lucas perez,31,F,Villavicencio,30,false,Proteccion,Armada
8844,910420,daniel rojas,54,F,Cartagena,58,true,Old Mutual,Null
8845,301014,veronica pinto,22,M,Popayan,47,true,Porvenir,Armada
8846,137114,ricardo garcia,52,F,Manizales,41,true,Null,Policia
8847,478488,iris moreno,60,F,Santa Rosa de Cabal,23,false,Porvenir,Inpec
8848,225439,walter marquez,24,M,Ibague,38,false,Old Mutual,Armada
8849,300796,daniel pineda,36,F,Yopal,48,false,Fondo extranjero,Minsalud
8850,370884,urbano romero,26,F,Apartado,27,true,Porvenir,Policia
8851,661846,francisco delgado,49,M,Pasto,29,false,Porvenir,Inpec
8852,171360,zulema rivera,47,M,Soacha,54,true,Fondo extranjero,Minsalud
8853,668305,oscar gonzalez,48,M,Monteria,23,false,Null,Policia
8854,997004,angela medina,51,F,Cartagena,20,true,Fondo extranjero,Null
8855,383602,tomas cifuentes,55,M,Armenia,36,false,Fondo extranjero,Mininterior
8856,328313,yolanda martinez,33,F,Chia,49,true,Colfondos,Minsalud
8857,947386,julieta lopez,21,M,Bogota,59,false,Null,Mininterior
8858,106783,francisco gonzalez,60,F,Pasto,52,true,Colfondos,Inpec
8859,579110,ana martinez,30,F,Popayan,49,false,Old Mutual,Mininterior
8860,124306,laura vazquez,24,M,Medellin,27,false,Fondo extranjero,Inpec
8861,612629,lucas flores,58,F,Apartado,52,false,Null,Null
8862,977170,javier gomez,55,M,Chia,22,true,Old Mutual,Armada
8863,492901,quiana moreno,23,M,Cartagena,25,true,Fondo extranjero,Policia
8864,406463,norma garcia,35,M,Florencia,29,false,Colfondos,Minsalud
8865,923194,walter serrano,50,M,Leticia,37,true,Porvenir,Null
8866,200679,juanita vega,46,M,Ibague,41,false,Porvenir,Inpec
8867,767291,vicente zapata,56,M,Arauquita,48,true,Fondo extranjero,Inpec
8868,303805,esteban reyes,37,F,Pitalito,55,false,Porvenir,Null
8869,345050,violeta pino,50,F,Arauquita,51,false,Null,Policia
8870,238312,veronica martinez,43,M,Leticia,46,false,Null,Null
8871,238512,laura salcedo,36,F,Bogota,25,true,Old Mutual,Armada
8872,318549,laura pinto,38,M,Neiva,43,false,Old Mutual,Mininterior
8873,592611,silvia reyes,20,M,Valledupar,39,true,Porvenir,Minsalud
8874,319178,nerea perez,38,F,Armenia,38,false,Proteccion,Armada
8875,346469,raul bautista,41,F,Leticia,33,false,Porvenir,Mininterior
8876,577239,eliza reyes,28,F,Cucuta,38,false,Colfondos,Mininterior
8877,273306,blanca bautista,40,F,Pereira,52,false,Old Mutual,Null
8878,923979,alexander vargas,54,M,Bucaramanga,24,true,Porvenir,Policia
8879,660213,katerina soto,20,F,Arauquita,36,true,Old Mutual,Null
8880,461504,claudia carrillo,23,M,Arauquita,22,true,Porvenir,Minsalud
8881,455839,leonardo rojas,45,M,Neiva,49,true,Proteccion,Inpec
8882,776691,isidro quintero,29,M,Santa Marta,45,true,Colpensiones,Mininterior
8883,736565,esteban pinto,54,F,Armenia,40,false,Null,Inpec
8884,943380,angela martinez,48,F,Manizales,43,false,Null,Policia
8885,693228,eduardo leon,38,M,Arauca,53,false,Colfondos,Inpec
8886,251574,diana gonzalez,52,F,Armenia,59,false,Proteccion,Mininterior
8887,381076,isidro ron,38,M,Riohacha,38,false,Porvenir,Minsalud
8888,225539,kevin torres,51,F,Florencia,44,false,Porvenir,Mininterior
8889,497654,esteban hernandez,23,M,Popayan,54,true,Colpensiones,Policia
8890,283600,gonzalo reyes,54,M,Florencia,20,true,Colfondos,Null
8891,672411,marta salazar,57,F,Tunja,28,true,Null,Armada
8892,534792,patricia salazar,32,F,Inirida,44,true,Null,Inpec
8893,857322,alberto serrano,50,M,Girardot,27,true,Old Mutual,Policia
8894,250823,patricia alvarado,38,M,Manizales,31,true,Porvenir,Minsalud
8895,385421,raul mendez,39,F,Pasto,59,true,Proteccion,Armada
8896,344933,jorge torres,30,F,Leticia,32,true,Porvenir,Mininterior
8897,526128,hector gil,59,M,Popayan,34,true,Porvenir,Armada
8898,154380,victor roa,53,F,Cucuta,53,true,Null,Minsalud
8899,160007,oscar pizarro,48,M,Bucaramanga,46,true,Old Mutual,Minsalud
8900,814824,luis martinez,41,F,Cartagena,52,true,Fondo extranjero,Inpec
8901,105483,benjaman alvarado,43,F,Neiva,40,true,Old Mutual,Policia
8902,130649,daniela gonzalez,56,F,Pereira,30,true,Null,Armada
8903,463904,mariana rodriguez,40,M,Cali,30,false,Colfondos,Mininterior
8904,474248,veronica gil,53,M,Popayan,29,false,Colfondos,Minsalud
8905,194391,kevin andrade,46,F,Barranquilla,29,false,Null,Minsalud
8906,237716,barbara hernandez,32,M,Monteria,54,true,Old Mutual,Inpec
8907,346890,cristobal mora,25,F,Soacha,47,false,Old Mutual,Minsalud
8908,976136,sonia marin,30,F,Bucaramanga,29,true,Proteccion,Minsalud
8909,299304,olga roberto,55,F,Cali,44,true,Proteccion,Null
8910,786731,natividad alfaro,51,F,Leticia,46,false,Colpensiones,Inpec
8911,448271,elsa vasquez,28,F,Manizales,54,true,Colfondos,Minsalud
8912,700018,wenceslao delgado,36,M,Valledupar,36,false,Colfondos,Inpec
8913,422257,francisco rojas,59,F,Chia,39,true,Fondo extranjero,Null
8914,619765,urbano martinez,40,F,Tunja,21,true,Old Mutual,Armada
8915,524661,iris fuentes,32,F,Sincelejo,46,false,Null,Minsalud
8916,787805,mariana hernandez,39,F,Arauca,49,true,Colfondos,Armada
8917,797467,felipe soto,39,F,Cartagena,37,false,Fondo extranjero,Mininterior
8918,701431,francisco martinez,55,M,Soacha,21,true,Colpensiones,Null
8919,531098,pablo gonzalez,48,M,Girardot,38,true,Null,Null
8920,286408,isidro garcia,27,M,Chia,58,true,Old Mutual,Policia
