id_cotizante,cedula,nombre,edad,genero,ciudad,semanasCotizadas,declaraRenta,fondoPensiones,entidadPublica,estadoSolicitud
9350,727627,pilar romero,41,F,Bucaramanga,35,false,Colpensiones,Policia,Aprobado
9352,486569,hector ramirez,38,M,Monteria,37,false,Colpensiones,Inpec,Aprobado
1192,430452,samuel pico,34,M,Soacha,39,true,Colpensiones,Armada,Aprobado
2334,866076,daniel montero,38,F,Barranquilla,53,false,Colpensiones,Minsalud,Aprobado
9354,390507,diana franco,57,F,Popayan,23,false,Colpensiones,Armada,Aprobado
4653,298460,benito rojas,52,M,Cucuta,55,false,Colpensiones,Policia,Aprobado
9356,211913,oscar mora,51,F,Girardot,30,false,Colpensiones,Minsalud,Aprobado
4654,824827,carmen barrera,37,F,Santa Marta,33,false,Colpensiones,Armada,Aprobado
1191,258572,ursula maron,36,M,Pasto,25,false,Colpensiones,Mininterior,Aprobado
4656,332533,yasmin serrano,53,F,Riohacha,47,false,Colpensiones,Policia,Aprobado
9360,662323,federico castro,33,F,Yopal,21,false,Colpensiones,Mininterior,Aprobado
4658,550441,nadia torres,30,F,Soacha,21,true,Colpensiones,Policia,Aprobado
2335,501466,esteban delgado,30,F,Girardot,40,true,Colpensiones,Policia,Aprobado
4658,550441,nadia torres,30,F,Soacha,21,true,Colpensiones,Policia,Aprobado
9363,746966,sergio gonzalez,21,M,Riohacha,25,true,Colpensiones,Armada,Aprobado
9364,447548,federico rodrigo,52,F,Villavicencio,23,false,Colpensiones,Mininterior,Aprobado
4660,242302,gabriela navarro,37,F,Pereira,55,false,Colpensiones,Minsalud,Aprobado
1192,430452,samuel pico,34,M,Soacha,39,true,Colpensiones,Armada,Aprobado
9367,226776,marta torres,29,M,Florencia,50,false,Colpensiones,Inpec,Aprobado
589,228689,manuel castillo,28,F,Santa Rosa de Cabal,42,true,Colpensiones,Minsalud,Aprobado
2337,472949,claudia perez,34,M,Pitalito,34,false,Colpensiones,Policia,Aprobado
4663,592425,alexander rojas,51,F,Arauquita,52,false,Colpensiones,Minsalud,Aprobado
9368,444707,jorge hidalgo,25,F,Tunja,33,false,Colpensiones,Mininterior,Aprobado
4666,104762,blanca gonzalez,42,M,Arauquita,24,false,Colpensiones,Inpec,Aprobado
9370,281308,sonia pino,22,M,Soacha,53,true,Colpensiones,Policia,Aprobado
9371,369945,zulema reyes,51,M,Tunja,32,false,Colpensiones,Null,Aprobado
9373,466818,nicolas sanchez,55,M,Tunja,45,false,Colpensiones,Mininterior,Aprobado
9376,582848,urbano pinto,36,M,Sincelejo,33,false,Colpensiones,Mininterior,Aprobado
9377,847232,lidia rivera,48,M,Cali,50,false,Colpensiones,Armada,Aprobado
4672,877823,ivan guzman,20,M,Barranquilla,30,true,Colpensiones,Minsalud,Aprobado
9378,170243,isabel bautista,25,F,Arauca,27,false,Colpensiones,Inpec,Aprobado
2342,482873,javier pinto,58,F,Yopal,42,false,Colpensiones,Inpec,Aprobado
9385,271124,raul flores,32,F,Villavicencio,28,true,Colpensiones,Minsalud,Aprobado
4673,932557,eugenia reyes,30,M,Pasto,36,true,Colpensiones,Mininterior,Aprobado
9388,614918,fabio garcia,25,F,Monteria,48,true,Colpensiones,Policia,Aprobado
4673,932557,eugenia reyes,30,M,Pasto,36,true,Colpensiones,Mininterior,Aprobado
9388,614918,fabio garcia,25,F,Monteria,48,true,Colpensiones,Policia,Aprobado
589,228689,manuel castillo,28,F,Santa Rosa de Cabal,42,true,Colpensiones,Minsalud,Aprobado
9389,632348,tomas mora,24,M,Cartagena,26,true,Colpensiones,Inpec,Aprobado
4674,729314,kike perez,21,F,Pereira,54,true,Colpensiones,Inpec,Aprobado
70,485019,guillermo santa,34,F,Riohacha,38,false,Colpensiones,Minsalud,Aprobado
4675,267935,fabiola salas,35,F,Girardot,58,true,Colpensiones,Inpec,Aprobado
9392,799118,hugo pineda,43,F,Cartagena,22,false,Colpensiones,Minsalud,Aprobado
4676,351374,ximena medina,55,F,Barranquilla,47,false,Colpensiones,Armada,Aprobado
9395,864992,sonia murillo,59,M,Cucuta,34,false,Colpensiones,Armada,Aprobado
9396,862953,barbara soto,53,F,Santa Marta,40,false,Colpensiones,Mininterior,Aprobado
4677,772429,rami vela,40,F,Pereira,38,false,Colpensiones,Mininterior,Aprobado
278,751216,hugo rodriguez,51,M,Cali,42,false,Colpensiones,Null,Aprobado
9398,973690,bianca carrillo,50,F,Santa Marta,20,false,Colpensiones,Null,Aprobado
4682,126031,hugo vargas,57,M,Ibague,20,false,Colpensiones,Null,Aprobado
9400,108744,karina rodrigo,35,F,Cucuta,58,false,Colpensiones,Minsalud,Aprobado
1195,777723,walter lira,26,F,Santa Marta,37,true,Colpensiones,Mininterior,Aprobado
4683,675193,iris medina,34,M,Popayan,28,false,Colpensiones,Minsalud,Aprobado
9403,761592,jorge pardo,60,M,Neiva,60,false,Colpensiones,Policia,Aprobado
4683,675193,iris medina,34,M,Popayan,28,false,Colpensiones,Minsalud,Aprobado
4684,896305,daniela mora,42,F,Cartagena,58,false,Colpensiones,Inpec,Aprobado
9405,739553,walter castillo,48,M,Quibdo,41,false,Colpensiones,Policia,Aprobado
9407,201855,leandro gonzalez,59,F,Ibague,20,false,Colpensiones,Minsalud,Aprobado
9410,643233,bianca reyes,59,F,Apartado,29,false,Colpensiones,Armada,Aprobado
2350,617707,lucas garcia,45,M,Riohacha,37,false,Colpensiones,Policia,Aprobado
2347,366922,dolores guzman,30,M,Manizales,22,false,Colpensiones,Policia,Aprobado
9412,931114,hugo rojas,58,F,Soacha,31,false,Colpensiones,Mininterior,Aprobado
4686,357069,mario rodrigo,45,F,Pereira,37,false,Colpensiones,Minsalud,Aprobado
9415,221045,hugo rojas,46,M,Quibdo,31,false,Colpensiones,Policia,Aprobado
9416,399578,olga gonzalez,39,M,Pereira,47,false,Colpensiones,Null,Aprobado
9417,371761,julieta gonzalez,50,F,Sincelejo,50,false,Colpensiones,Policia,Aprobado
9420,866961,pablo gomez,46,F,Popayan,29,false,Colpensiones,Mininterior,Aprobado
4690,934925,yolanda reyes,52,M,Santa Marta,27,false,Colpensiones,Inpec,Aprobado
9423,102311,graciela vega,33,M,Inirida,39,true,Colpensiones,Policia,Aprobado
9424,469562,veronica jimenez,42,F,Sincelejo,29,false,Colpensiones,Inpec,Aprobado
9425,340790,montserrat murillo,50,M,Arauca,51,false,Colpensiones,Inpec,Aprobado
1197,371039,samuel guadalupe,56,F,Inirida,47,false,Colpensiones,Policia,Aprobado
2358,454605,francisco ramirez,31,M,Girardot,27,true,Colpensiones,Inpec,Aprobado
4692,674176,xavier cabrera,50,M,Pasto,54,false,Colpensiones,Inpec,Aprobado
4680,624489,patricia alvarez,23,M,Medellin,20,false,Colpensiones,Minsalud,Aprobado
9428,474764,juan vela,56,M,Inirida,30,false,Colpensiones,Armada,Aprobado
9431,945908,luis bautista,55,M,Ibague,43,false,Colpensiones,Null,Aprobado
4694,827537,cristobal pino,56,F,Cucuta,52,false,Colpensiones,Minsalud,Aprobado
9433,801080,gema jimenez,42,F,Arauca,30,false,Colpensiones,Null,Aprobado
279,692968,javier gomez,59,M,Valledupar,32,false,Colpensiones,Mininterior,Aprobado
9436,296273,ana salazar,51,F,Santa Marta,38,false,Colpensiones,Inpec,Aprobado
4695,549965,cristobal sanchez,38,M,Quibdo,56,false,Colpensiones,Mininterior,Aprobado
9437,953147,sergio soto,31,M,Inirida,29,true,Colpensiones,Null,Aprobado
1198,357034,ivana jimenez,41,M,Riohacha,33,false,Colpensiones,Armada,Aprobado
9439,375134,urbano castillo,23,M,Ibague,40,true,Colpensiones,Minsalud,Aprobado
9444,990260,vicente mendoza,48,M,Arauquita,54,false,Colpensiones,Policia,Aprobado
9445,859578,susana herrera,43,M,Cucuta,58,false,Colpensiones,Inpec,Aprobado
1199,212812,sergio reyes,49,M,Quibdo,46,false,Colpensiones,Null,Aprobado
9447,804420,ursula guadalupe,48,M,Quibdo,26,false,Colpensiones,Mininterior,Aprobado
9448,105809,ricardo medina,42,F,Sincelejo,54,false,Colpensiones,Policia,Aprobado
4700,828401,zoe bernal,36,F,Barranquilla,23,false,Colpensiones,Armada,Aprobado
9450,106328,diana perez,35,F,Cartagena,32,false,Colpensiones,Armada,Aprobado
2359,632498,nicolas soto,35,M,Ibague,21,false,Colpensiones,Inpec,Aprobado
4698,209799,veronica martinez,28,F,Soacha,41,false,Colpensiones,Inpec,Aprobado
9452,598921,xavier sierra,34,M,Valledupar,47,false,Colpensiones,Mininterior,Aprobado
2361,275864,nerea ramirez,54,F,Bucaramanga,46,false,Colpensiones,Minsalud,Aprobado
4704,798032,jorge martinez,21,F,Florencia,42,true,Colpensiones,Minsalud,Aprobado
4703,683768,sergio martinez,37,M,Cartagena,38,false,Colpensiones,Mininterior,Aprobado
9455,315048,cristobal garcia,33,M,Florencia,47,true,Colpensiones,Policia,Aprobado
2362,470642,silvia rodrigo,53,F,Manizales,47,false,Colpensiones,Minsalud,Aprobado
9456,593785,samuel bautista,47,F,Neiva,54,false,Colpensiones,Armada,Aprobado
9458,954584,jose torres,53,M,Arauca,29,false,Colpensiones,Inpec,Aprobado
9460,276325,xavier aguilar,57,F,Florencia,22,false,Colpensiones,Null,Aprobado
1202,124322,manuel guzman,51,M,Riohacha,25,false,Colpensiones,Minsalud,Aprobado
9464,134590,karen reyes,47,F,Soacha,38,false,Colpensiones,Mininterior,Aprobado
4708,355128,mario ruiz,43,M,Leticia,35,false,Colpensiones,Armada,Aprobado
9466,793775,raul calderon,21,M,Arauquita,26,true,Colpensiones,Null,Aprobado
2363,949696,blanca santa,39,M,Arauquita,24,false,Colpensiones,Mininterior,Aprobado
4706,566028,gloria barrios,30,F,Monteria,29,false,Colpensiones,Inpec,Aprobado
9468,666044,norma vega,30,F,Ibague,21,false,Colpensiones,Minsalud,Aprobado
9468,666044,norma vega,30,F,Ibague,21,false,Colpensiones,Minsalud,Aprobado
9469,320655,blanca jimenez,57,M,Cucuta,42,false,Colpensiones,Inpec,Aprobado
280,288482,walter ramirez,55,F,Soacha,52,false,Colpensiones,Null,Aprobado
4713,685644,quico cameron,44,M,Santa Rosa de Cabal,45,false,Colpensiones,Policia,Aprobado
9471,790281,sergio bernal,38,F,Girardot,58,false,Colpensiones,Inpec,Aprobado
4715,817412,isabela perez,39,M,Arauca,47,false,Colpensiones,Inpec,Aprobado
9474,847465,noel gomez,32,M,Santa Rosa de Cabal,32,true,Colpensiones,Policia,Aprobado
4716,660137,teresa pineda,44,F,Inirida,44,false,Colpensiones,Mininterior,Aprobado
9475,637940,mario rivas,34,F,Pereira,37,true,Colpensiones,Armada,Aprobado
2366,511901,pedro alvarez,55,F,Medellin,52,false,Colpensiones,Inpec,Aprobado
4718,263246,noel caro,24,M,Arauca,58,true,Colpensiones,Mininterior,Aprobado
4718,263246,noel caro,24,M,Arauca,58,true,Colpensiones,Mininterior,Aprobado
9476,743876,daniela castro,33,F,Valledupar,47,false,Colpensiones,Mininterior,Aprobado
2368,166245,wenceslao torres,53,F,Bogota,58,false,Colpensiones,Mininterior,Aprobado
4719,913835,diana guzman,26,F,Pereira,42,true,Colpensiones,Minsalud,Aprobado
4719,913835,diana guzman,26,F,Pereira,42,true,Colpensiones,Minsalud,Aprobado
9482,789620,tatiana rivera,24,M,Sincelejo,57,true,Colpensiones,Minsalud,Aprobado
1205,164708,daniela bautista,38,M,Girardot,33,false,Colpensiones,Mininterior,Aprobado
2370,560065,elsa delgado,27,F,Pitalito,22,true,Colpensiones,Policia,Aprobado
2370,560065,elsa delgado,27,F,Pitalito,22,true,Colpensiones,Policia,Aprobado
9485,691877,tomas torres,58,F,Cali,23,false,Colpensiones,Mininterior,Aprobado
4721,329902,jorge marin,39,F,Pereira,48,false,Colpensiones,Armada,Aprobado
72,249107,pablo bautista,33,F,Arauca,25,true,Colpensiones,Inpec,Aprobado
4723,825025,wenceslao cruz,44,M,Soacha,26,false,Colpensiones,Policia,Aprobado
9489,163738,daniel salazar,54,F,Bucaramanga,43,false,Colpensiones,Inpec,Aprobado
4724,763672,julieta garcia,50,M,Inirida,34,false,Colpensiones,Inpec,Aprobado
2372,412004,kevin carrillo,42,M,Bogota,47,false,Colpensiones,Minsalud,Aprobado
9491,559424,beto rodriguez,54,M,Girardot,30,false,Colpensiones,Null,Aprobado
4726,397148,fabiola soto,45,M,Bogota,30,false,Colpensiones,Mininterior,Aprobado
2374,296727,olga serna,35,M,Yopal,37,true,Colpensiones,Mininterior,Aprobado
9493,972201,francisco bernal,54,M,Pitalito,60,false,Colpensiones,Policia,Aprobado
1207,877253,pablo rojas,33,M,Armenia,39,true,Colpensiones,Armada,Aprobado
9492,932659,cristobal pardo,23,M,Valledupar,48,true,Colpensiones,Minsalud,Aprobado
9495,575619,patricia juarez,49,F,Soacha,48,false,Colpensiones,Minsalud,Aprobado
2377,856517,zoe salazar,48,F,Yopal,44,false,Colpensiones,Inpec,Aprobado
1208,747456,karen pineda,32,M,Chia,23,true,Colpensiones,Minsalud,Aprobado
4728,425956,samuel rodriguez,26,F,Cucuta,39,true,Colpensiones,Armada,Aprobado
4729,928232,carlos soto,58,M,Tunja,55,false,Colpensiones,Armada,Aprobado
9499,944359,zulema delgado,43,M,Cali,56,false,Colpensiones,Mininterior,Aprobado
4730,812145,noelia salas,43,F,Santa Marta,49,false,Colpensiones,Mininterior,Aprobado
9502,274754,ivonne reyes,38,F,Valledupar,59,false,Colpensiones,Inpec,Aprobado
4731,982161,olga soto,33,M,Cartagena,33,true,Colpensiones,Inpec,Aprobado
1207,877253,pablo rojas,33,M,Armenia,39,true,Colpensiones,Armada,Aprobado
4731,982161,olga soto,33,M,Cartagena,33,true,Colpensiones,Inpec,Aprobado
9508,813017,fernando castro,32,M,Santa Marta,38,true,Colpensiones,Policia,Aprobado
9509,366877,ivonne ferrer,58,F,Medellin,60,false,Colpensiones,Armada,Aprobado
9510,404266,roberto delgado,60,M,Armenia,56,false,Colpensiones,Null,Aprobado
9511,443039,marcos perez,54,M,Monteria,22,false,Colpensiones,Mininterior,Aprobado
9514,501243,vicente zapata,46,M,Sincelejo,57,false,Colpensiones,Null,Aprobado
9515,794669,benito delgado,39,F,Valledupar,54,false,Colpensiones,Armada,Aprobado
1208,747456,karen pineda,32,M,Chia,23,true,Colpensiones,Minsalud,Aprobado
4734,171691,ricardo alvarado,44,M,Pereira,31,false,Colpensiones,Policia,Aprobado
9517,425021,ricardo quintero,52,M,Yopal,26,false,Colpensiones,Null,Aprobado
4735,831734,quico gonzalez,60,M,Bucaramanga,57,false,Colpensiones,Policia,Aprobado
2382,234104,rosa delgado,41,M,Apartado,48,false,Colpensiones,Armada,Aprobado
4737,387169,fabio aguilar,44,F,Apartado,49,false,Colpensiones,Minsalud,Aprobado
9519,432543,nadia garcia,31,M,Chia,44,true,Colpensiones,Mininterior,Aprobado
2383,564638,yolanda moreno,60,F,Sincelejo,30,false,Colpensiones,Inpec,Aprobado
9520,109194,benito ruiz,57,F,Arauca,35,false,Colpensiones,Minsalud,Aprobado
1209,293186,noel calderon,32,F,Tunja,57,false,Colpensiones,Armada,Aprobado
9522,193235,ursula serrano,56,M,Barranquilla,48,false,Colpensiones,Inpec,Aprobado
9523,473739,francisco perez,54,M,Villavicencio,50,false,Colpensiones,Minsalud,Aprobado
4740,904359,yolanda gomez,50,M,Medellin,51,false,Colpensiones,Null,Aprobado
4741,298946,julieta moreno,56,M,Ibague,52,false,Colpensiones,Inpec,Aprobado
9528,170042,veronica fuentes,43,F,Pitalito,52,false,Colpensiones,Mininterior,Aprobado
1210,790165,manuel salazar,57,M,Inirida,39,false,Colpensiones,Armada,Aprobado
4744,543199,patricia sierra,25,F,Monteria,55,true,Colpensiones,Inpec,Aprobado
9532,826732,juan roberto,59,M,Arauquita,53,false,Colpensiones,Null,Aprobado
2384,198141,gabriela gonzalez,29,F,Pitalito,35,true,Colpensiones,Armada,Aprobado
597,503565,olga hernandez,53,F,Cartagena,56,false,Colpensiones,Mininterior,Aprobado
9534,617871,kira pinto,34,M,Pasto,55,true,Colpensiones,Mininterior,Aprobado
9534,617871,kira pinto,34,M,Pasto,55,true,Colpensiones,Mininterior,Aprobado
9536,280112,helena murillo,47,M,Leticia,26,false,Colpensiones,Inpec,Aprobado
1212,308712,esteban guzman,55,F,Barranquilla,28,false,Colpensiones,Mininterior,Aprobado
4748,602958,pablo martinez,21,M,Sincelejo,26,true,Colpensiones,Policia,Aprobado
4748,602958,pablo martinez,21,M,Sincelejo,26,true,Colpensiones,Policia,Aprobado
9540,952692,tatiana calderon,32,M,Leticia,29,false,Colpensiones,Mininterior,Aprobado
9541,705250,wilfredo roa,42,M,Villavicencio,38,false,Colpensiones,Mininterior,Aprobado
9542,366932,jorge vega,38,F,Popayan,51,false,Colpensiones,Minsalud,Aprobado
149,735034,leandro vargas,33,M,Bucaramanga,45,false,Colpensiones,Null,Aprobado
9544,955119,susana martinez,32,M,Arauca,56,false,Colpensiones,Armada,Aprobado
9546,637230,xavier castro,52,M,Cartagena,23,false,Colpensiones,Policia,Aprobado
4752,821183,manuel vargas,50,M,Cali,36,false,Colpensiones,Inpec,Aprobado
1213,487668,jorge pinto,33,M,Santa Marta,48,true,Colpensiones,Mininterior,Aprobado
283,287902,claudia marin,32,M,Leticia,25,true,Colpensiones,Minsalud,Aprobado
9551,452022,ursula marin,40,F,Armenia,20,false,Colpensiones,Mininterior,Aprobado
2388,101579,rami soto,39,F,Inirida,55,false,Colpensiones,Null,Aprobado
9553,113592,zulema fuentes,51,M,Riohacha,44,false,Colpensiones,Policia,Aprobado
4754,294415,karla delgado,27,F,Pereira,52,true,Colpensiones,Mininterior,Aprobado
2390,766363,hugo martinez,34,M,Soacha,29,true,Colpensiones,Mininterior,Aprobado
9554,192670,ivonne gomez,20,F,Ibague,43,true,Colpensiones,Minsalud,Aprobado
1213,487668,jorge pinto,33,M,Santa Marta,48,true,Colpensiones,Mininterior,Aprobado
9557,859963,yadira sarmiento,44,M,Santa Rosa de Cabal,25,false,Colpensiones,Null,Aprobado
2390,766363,hugo martinez,34,M,Soacha,29,true,Colpensiones,Mininterior,Aprobado
9559,666820,angela gil,27,M,Sincelejo,31,true,Colpensiones,Minsalud,Aprobado
9559,666820,angela gil,27,M,Sincelejo,31,true,Colpensiones,Minsalud,Aprobado
9560,315007,ivan pardo,46,F,Manizales,24,false,Colpensiones,Armada,Rechazado
2392,445156,olga mendez,57,F,Armenia,22,false,Colpensiones,Mininterior,Aprobado
9562,780890,angela gomez,35,F,Sincelejo,20,true,Colpensiones,Mininterior,Aprobado
9565,494316,rami bernal,58,M,Cucuta,36,false,Colpensiones,Policia,Aprobado
9566,991835,luis vega,58,M,Riohacha,45,false,Colpensiones,Inpec,Aprobado
283,287902,claudia marin,32,M,Leticia,25,true,Colpensiones,Minsalud,Aprobado
9567,492374,oscar hinojosa,29,F,Quibdo,57,true,Colpensiones,Mininterior,Aprobado
4767,364481,norma bautista,31,F,Inirida,48,false,Colpensiones,Inpec,Aprobado
4767,364481,norma bautista,31,F,Inirida,48,false,Colpensiones,Inpec,Aprobado
9570,703408,graciela marin,44,M,Ibague,21,false,Colpensiones,Minsalud,Aprobado
9571,675740,nadia ramirez,57,F,Sincelejo,45,false,Colpensiones,Policia,Aprobado
4770,741002,nicolas bautista,59,F,Pereira,29,false,Colpensiones,Inpec,Aprobado
9574,934181,vicente jimenez,47,M,Riohacha,56,false,Colpensiones,Minsalud,Aprobado
4771,765678,zulema cabrera,44,F,Soacha,53,false,Colpensiones,Minsalud,Aprobado
9578,157517,oscar hernandez,55,F,Leticia,55,false,Colpensiones,Null,Rechazado
9580,211891,hugo martinez,20,F,Cartagena,22,true,Colpensiones,Null,Aprobado
9581,670478,karen soto,48,F,Monteria,57,false,Colpensiones,Null,Aprobado
9582,109991,david santa,53,M,Tunja,30,false,Colpensiones,Mininterior,Aprobado
9583,646281,nicolas reyes,58,M,Barranquilla,55,false,Colpensiones,Null,Aprobado
4775,471865,wenceslao jimenez,32,F,Popayan,47,true,Colpensiones,Armada,Aprobado
9584,383266,ivan marquez,26,F,Yopal,53,true,Colpensiones,Inpec,Aprobado
4778,634681,karina rivera,53,F,Cucuta,48,false,Colpensiones,Mininterior,Aprobado
4782,117823,felipe salas,37,M,Cali,29,false,Colpensiones,Mininterior,Aprobado
2395,109117,noel caro,47,M,Apartado,36,false,Colpensiones,Minsalud,Aprobado
9585,479326,alberto perez,21,M,Manizales,21,true,Colpensiones,Mininterior,Aprobado
9588,360928,elias martinez,51,F,Ibague,24,false,Colpensiones,Minsalud,Aprobado
4783,693930,ricardo soto,48,F,Leticia,44,false,Colpensiones,Null,Aprobado
9592,175037,zulema pizarro,35,F,Arauquita,59,true,Colpensiones,Mininterior,Aprobado
4785,612263,eliza mora,49,M,Cali,45,false,Colpensiones,Armada,Aprobado
2398,300254,raul pardo,35,M,Girardot,40,false,Colpensiones,Armada,Aprobado
9595,514308,fabio alvarez,24,M,Ibague,34,true,Colpensiones,Mininterior,Aprobado
9597,199467,walter caro,34,M,Monteria,47,true,Colpensiones,Null,Aprobado
9598,836615,veronica vargas,60,F,Santa Marta,27,false,Colpensiones,Minsalud,Aprobado
284,740054,montserrat reyes,35,F,Cucuta,31,true,Colpensiones,Inpec,Aprobado
9600,885057,benito reyes,56,F,Soacha,40,false,Colpensiones,Armada,Aprobado
9601,663048,kike quintero,60,F,Pereira,23,false,Colpensiones,Null,Aprobado
4788,466794,daniel pardo,52,F,Bucaramanga,37,false,Colpensiones,Minsalud,Aprobado
4789,854250,ricardo martinez,60,M,Arauca,24,false,Colpensiones,Armada,Aprobado
9607,277411,carlos soto,49,M,Girardot,26,false,Colpensiones,Armada,Aprobado
1219,434460,karina castillo,41,M,Arauca,21,false,Colpensiones,Policia,Aprobado
2398,300254,raul pardo,35,M,Girardot,40,false,Colpensiones,Armada,Aprobado
1218,180295,sofia vargas,43,M,Inirida,58,false,Colpensiones,Inpec,Aprobado
285,999655,ricardo cifuentes,23,M,Cucuta,58,true,Colpensiones,Policia,Aprobado
4793,865513,barbara carrera,53,M,Soacha,58,false,Colpensiones,Null,Aprobado
9616,339833,cesar garcia,31,F,Bogota,49,true,Colpensiones,Inpec,Aprobado
2404,433336,felipe gomez,59,F,Tunja,59,false,Colpensiones,Mininterior,Aprobado
9620,186277,isabel salcedo,35,F,Riohacha,41,true,Colpensiones,Mininterior,Aprobado
9622,703079,miriam valverde,50,M,Cartagena,49,false,Colpensiones,Mininterior,Aprobado
4795,688049,manuel carrera,29,F,Neiva,38,true,Colpensiones,Mininterior,Aprobado
1220,367398,esteban serna,48,F,Manizales,23,false,Colpensiones,Mininterior,Aprobado
9625,105727,felipe bustos,48,M,Armenia,24,false,Colpensiones,Null,Aprobado
2405,961307,hugo vega,30,F,Bucaramanga,24,true,Colpensiones,Mininterior,Aprobado
4795,688049,manuel carrera,29,F,Neiva,38,true,Colpensiones,Mininterior,Aprobado
4799,836057,norma jimenez,57,F,Valledupar,47,false,Colpensiones,Inpec,Aprobado
150,931396,violeta jimenez,34,F,Ibague,34,true,Colpensiones,Mininterior,Aprobado
4800,206189,wilson moreno,55,M,Pereira,33,false,Colpensiones,Minsalud,Aprobado
9629,736356,jorge reyes,41,M,Florencia,31,false,Colpensiones,Policia,Aprobado
602,911902,elias leon,41,M,Medellin,41,false,Colpensiones,Inpec,Aprobado
4802,990399,hector martinez,28,F,Apartado,47,true,Colpensiones,Minsalud,Aprobado
2406,888349,gabriela medina,34,M,Soacha,52,true,Colpensiones,Inpec,Aprobado
9633,754079,jose caro,27,F,Cucuta,58,true,Colpensiones,Null,Aprobado
9634,127037,emilio soto,53,F,Inirida,41,false,Colpensiones,Minsalud,Aprobado
9635,744256,luis delgado,58,M,Yopal,56,false,Colpensiones,Null,Aprobado
4805,755457,federico romero,50,M,Santa Marta,44,false,Colpensiones,Minsalud,Aprobado
2406,888349,gabriela medina,34,M,Soacha,52,true,Colpensiones,Inpec,Aprobado
604,872003,wilfredo pineda,45,F,Tunja,25,false,Colpensiones,Inpec,Aprobado
9638,328703,fernando serrano,45,M,Florencia,52,false,Colpensiones,Mininterior,Aprobado
9639,859085,urbano delgado,59,F,Pasto,40,false,Colpensiones,Armada,Aprobado
9640,876324,pablo silva,38,F,Apartado,55,false,Colpensiones,Null,Aprobado
606,846658,luis serrano,36,M,Pasto,48,false,Colpensiones,Inpec,Aprobado
9642,128589,felipe silva,41,F,Inirida,25,false,Colpensiones,Inpec,Aprobado
9643,421062,ricardo vega,47,M,Pereira,28,false,Colpensiones,Minsalud,Aprobado
9645,583081,valeria flores,35,F,Girardot,47,true,Colpensiones,Policia,Aprobado
1223,239782,elsa delgado,51,M,Pitalito,31,false,Colpensiones,Policia,Aprobado
4809,893794,pilar vega,24,F,Yopal,31,false,Colpensiones,Minsalud,Aprobado
9647,464101,angela torres,38,M,Neiva,25,false,Colpensiones,Armada,Aprobado
2411,547949,xavier bautista,25,M,Popayan,60,true,Colpensiones,Armada,Aprobado
4810,725843,pedro reyes,26,M,Popayan,34,true,Colpensiones,Inpec,Aprobado
9649,914036,isidro martinez,35,F,Inirida,25,false,Colpensiones,Armada,Aprobado
9649,914036,isidro martinez,35,F,Inirida,25,false,Colpensiones,Armada,Aprobado
4810,725843,pedro reyes,26,M,Popayan,34,true,Colpensiones,Inpec,Aprobado
2412,452860,hugo soto,59,F,Pereira,30,false,Colpensiones,Null,Aprobado
9651,825313,ximena gonzalez,48,M,Inirida,23,false,Colpensiones,Armada,Aprobado
9653,878195,emilio guzman,49,M,Cartagena,32,false,Colpensiones,Armada,Aprobado
9655,319688,karla pico,45,F,Apartado,26,false,Colpensiones,Null,Aprobado
2413,710604,julieta hernandez,60,M,Cartagena,60,false,Colpensiones,Policia,Aprobado
4814,623536,gloria torres,27,M,Ibague,43,true,Colpensiones,Minsalud,Aprobado
9658,501758,juan martinez,36,M,Armenia,22,false,Colpensiones,Null,Aprobado
4813,107818,tomas torres,33,M,Cali,32,true,Colpensiones,Minsalud,Aprobado
2415,632389,patricia rivera,44,F,Villavicencio,37,false,Colpensiones,Policia,Aprobado
1226,978406,josue franco,27,M,Pasto,28,true,Colpensiones,Inpec,Aprobado
1226,978406,josue franco,27,M,Pasto,28,true,Colpensiones,Inpec,Aprobado
9661,825912,ivan fuentes,55,F,Santa Marta,58,false,Colpensiones,Policia,Aprobado
4821,951720,fabiola pinto,48,M,Bucaramanga,58,false,Colpensiones,Inpec,Aprobado
4815,875156,federico rojas,34,F,Yopal,43,false,Colpensiones,Null,Aprobado
9663,714388,montserrat maron,53,F,Tunja,53,false,Colpensiones,Mininterior,Aprobado
9666,779544,rami rojas,44,F,Monteria,25,false,Colpensiones,Policia,Aprobado
9668,728663,hugo lira,48,M,Girardot,29,false,Colpensiones,Armada,Aprobado
9669,571601,federico lopez,45,M,Ibague,20,false,Colpensiones,Minsalud,Aprobado
9670,235527,carlos hernandez,59,F,Inirida,46,false,Colpensiones,Armada,Aprobado
9671,276300,hugo perez,49,M,Arauca,43,false,Colpensiones,Minsalud,Aprobado
9672,301727,daniel alfaro,59,M,Pereira,45,false,Colpensiones,Armada,Aprobado
607,601108,beto perez,45,F,Chia,33,false,Colpensiones,Armada,Aprobado
4825,963660,noel soto,59,F,Chia,33,false,Colpensiones,Null,Aprobado
9674,111438,julieta maron,35,M,Pasto,20,true,Colpensiones,Armada,Aprobado
9675,372506,karen ramirez,52,M,Cartagena,57,false,Colpensiones,Mininterior,Aprobado
1229,102519,silvia rojas,36,M,Cartagena,38,false,Colpensiones,Armada,Aprobado
9679,387023,josue serna,46,F,Ibague,32,false,Colpensiones,Inpec,Aprobado
9681,957733,carmen rojas,30,F,Yopal,60,false,Colpensiones,Null,Aprobado
